timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603281835593,1,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835589,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835594,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835594,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835593,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835598,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835598,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835594,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835598,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835593,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835599,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835594,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835599,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835599,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835599,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835603,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835603,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835598,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835603,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835599,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835598,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281835604,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835604,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835603,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835608,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835603,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835608,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835603,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281835609,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835604,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835604,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835609,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835609,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835609,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835609,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835613,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835613,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835608,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835614,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835609,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835614,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835610,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835614,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835614,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835613,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835619,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835619,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835614,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835613,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281835619,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835619,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835614,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835619,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835619,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835619,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835623,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835623,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835619,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835623,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835619,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835624,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835619,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835625,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835623,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835624,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835624,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835629,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835629,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835629,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835623,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281835629,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835625,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835629,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835629,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835630,3,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,3,0,0
1603281835633,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835633,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835629,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835634,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835629,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835634,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835629,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,0
1603281835635,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835634,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835638,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835634,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835639,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835634,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835634,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835639,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835639,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835635,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835640,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835639,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835638,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835643,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835643,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835640,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,3,0,0
1603281835644,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835639,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835639,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835645,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835645,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835644,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835643,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835643,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835649,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835649,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835649,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835645,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835645,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835650,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835650,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835649,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835653,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835649,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835654,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835649,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835654,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835650,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835655,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835650,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835655,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835653,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281835659,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835654,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835660,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835656,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835655,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835655,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835660,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835660,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835660,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835659,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835660,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835664,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835664,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835660,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835665,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835660,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835665,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835660,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835665,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835664,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835669,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835664,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835669,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835666,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835670,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835665,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835670,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835665,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835671,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835670,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835674,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835670,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835674,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835670,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835670,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835671,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835675,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835675,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835675,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835675,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835675,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835674,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281835680,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835680,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835680,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835675,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835680,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835675,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281835681,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835680,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835685,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835680,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835680,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1006,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835686,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
1603281835686,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1006,text,true,,351,0,5,5,null,0,0,0
1603281835680,6,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,6,0,1
1603281835686,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835681,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1005,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,0
1603281835687,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1005,text,true,,350,0,5,5,null,0,0,0
1603281835686,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1004,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835685,5,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1007,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,5,0,1
1603281835686,4,Read lists,200,,Ultimate Thread Group(ToDoList) 1-1002,text,true,,3888,157,5,5,http://localhost:8901/todolists/viewAll,4,0,0
1603281835690,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1007,text,true,,351,0,5,5,null,0,0,0
1603281835690,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1002,text,true,,351,0,5,5,null,0,0,0
1603281835690,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-1004,text,true,,350,0,5,5,null,0,0,0
